job_id,role_name,company_name,location,link
178,Desenvolvedor Pleno (full stack) (Soluções),Imagem Geosistemas,,https://br.indeed.com/rc/clk?jk=2affd530a6228637&bb=YTjF9feXOc-mubyWHCdG-HPweLEr9kD1x7jLwaBg1cTdsh7dMyMwDO4s37F7Fnt8cs08A_TmdIGmEgxwz-q6mMFa1PabgvxiC_1ybTWRjM8%3D&xkcb=SoBW67M3EEWde92YIh0FbzkdCdPP&fccid=c6440c0bc4677975&vjs=3
179,Engenheiro,Curriculum.com.br,"Home office in Curitiba, PR",https://br.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AmaNMv4sr92vlelJD9HsDFX9e0FVUO2yM-5PrIgeUEryFidD_uEQ4rbuAgRgn_FAOE-zL8fQdsebRADgYOS0hyxNomo-eZCcpd-5P3pJ0YuO4ArIBLmcOfyo-TeHLsNQ1D1pfNPMll6sJLizTCxO6NGlmSkTq1CVal1mSQYvbdfFxUw1qezVFDH6Um70-qvhYhQu9UQpBoKfB4QzzOtb5HZZSjxKcqJVjhoxlFHC4yPNEavTJfZ8_gw_GD39wjnsHRDbnmvv27GpkM3o_fBrXdihlR0P1GnbxI7YucQ5EqzSWXyil186V5OWTRNceOqdNyDDTyZDhlaNbWzlm8Fxm8ESSleFy6dnGyZEWM0WBiHg9N0c_m8j8j8b5LqxNnrtog0Ukcas4nzd5eoJRbiiZMZw-L4ZHDHft7PIMphkCTtNJqbt7KNbphWVHfBO64QGMyAUKTzNudz80ub8OGR4BNsXv6Dl2jw_TtPKIld_rszkxdiGlG7thm63x2URRt2OAV3YWPQ786T45N3B71-yDYRuITM_w9vz_sR_8roKO93sihFm0ffm9_kj2hQ1HMsR8mTe0oXy0FzxtXufMMVX8x9GHHRxtoXC8QLrRc5qWNvgYCXsOXAtjYvvOLLPJAnmbQugJmdc4yvlIEi5GRn3r9zlUTaXrao_HQ7WCsz-ycLeKjaIlIWaTLMHwAVp_mMQTWnroS4uSGULRJ8McH_cFLUVCHhlIlXctmyHDBeUbcwT1_XSnMV5zOpuJtVaFN6zm8mPpp4YSX0F75LYnunAB_VDVfl3KccyJQupwffoj7yhZLH_92YbTPH63hp0dHulhvckxw6pXcTf3KR0YUVP6lDlBdcq2hdq7z2IYPhgga5MHtPQB40sfaID0Mo7fUVJ3fSCDgbPO7phQw31542Hfwah4whfOfmphu89JC9cE6QtTLgWj4v8pAR-6aYVjorqBFvYe7vy9vqzlaloRHzccsRNo2P-bScfZkKjk0a_K3ZFTRAgQjDnWLc-eH99GqdBk=&xkcb=SoAW6_M3EEWde92YIh0EbzkdCdPP&camk=CPChkbYSGj__PYkw5istSA==&p=14&fvj=0&vjs=3
180,Desenvolvedor Pleno (full stack) (Soluções),Imagem Geosistemas,,https://br.indeed.com/rc/clk?jk=2affd530a6228637&bb=gbrE0H8HfSJjVaU1n0MnTka3b_FgzIqK3v21aOTab7RaEdcO0zAvjHPXV9h-SWoAbSfylSMnOornWD_ADLYNiqHNzf6ZLTOwFan5rZv6_H8%3D&xkcb=SoDX67M3EEWaPlwSBJ0LbzkdCdPP&fccid=c6440c0bc4677975&vjs=3
181,Cas - cientista de dados,Netvagas,,https://br.indeed.com/rc/clk?jk=672e2b0e4556de25&bb=gbrE0H8HfSJjVaU1n0MnTkWHvDksZjdK4Uf3iICZ06y270tAY2Inrm9ujWcAMuxsk2Jx1MQSpsgt0yyyu0XhwuGd4RAN_Sp6VkyJJUiuvGE%3D&xkcb=SoBj67M3EEWaPlwSBJ0KbzkdCdPP&fccid=248e71f02a698bfc&vjs=3
182,Trainee em Ciência de Dados,Huork.com,,https://br.indeed.com/rc/clk?jk=e49cbdc3fe971b12&bb=gbrE0H8HfSJjVaU1n0MnTkiIcEMXimc9YXw1QwP0Dj9xAgg-9vsj2P7QUfSnSAlViOSJrxGnTmwAYh5uwx_-xRmqsbZcWhd2OGKNcMiGz9M%3D&xkcb=SoD-67M3EEWaPlwSBJ0JbzkdCdPP&fccid=17b32094477d2519&vjs=3
183,Desenvolvedor (com Experiência Em Python) – Porto Alegre – RS - Vaga,Divulga Vagas - Consultoria,"Porto Alegre, RS",https://br.indeed.com/rc/clk?jk=05c0c31dae013a71&bb=gbrE0H8HfSJjVaU1n0MnTnkSLKV7X_fs5eUq3CjEwvvlZgRExw29dTaIgbEjpElACT_HYLC1dvX6kZlz5HICK9h9TMg2k9aBO4aRSVaj5JQ%3D&xkcb=SoBK67M3EEWaPlwSBJ0IbzkdCdPP&fccid=dd616958bd9ddc12&vjs=3
184,Desenvolvedor(a) de Software - Python / Node.js,Grupo Hub,"Home office in São Paulo, SP",https://br.indeed.com/rc/clk?jk=28bbe3317921a3c7&bb=gbrE0H8HfSJjVaU1n0MnTn3RH1Kn7rQsvcTwiWOSgnUiOpAoCST6e8pa7t364ORz3A6QCrernMtCB8Mp-6Yaq7bitEhx3LTESAN56-CKmJ4%3D&xkcb=SoDE67M3EEWaPlwSBJ0PbzkdCdPP&fccid=7d530e3b38454346&vjs=3
185,Pessoa Engenheira de Dados Junior,C6 Bank,"São Paulo, SP",https://br.indeed.com/rc/clk?jk=15b73a315826445e&bb=gbrE0H8HfSJjVaU1n0MnTuFEI8OhN1H00mqyB1wZjy8gQf2MLW9UxNEnxxRiWwGHjqiRuwCAOF08So5aKe5A_4G4Do-CQ4n0Y6wOJ6Okzn0%3D&xkcb=SoBw67M3EEWaPlwSBJ0ObzkdCdPP&fccid=88c0b0eaf8bb2f40&vjs=3
186,Programa de Estágio Smarthis | 2024,Smarthis,,https://br.indeed.com/rc/clk?jk=f25ef07944be3060&bb=gbrE0H8HfSJjVaU1n0MnTqUUVbcSK4YmBS8Gp5MoMVAxeXTvyEOD4kllwcjjy0p9f2FZ2pqSRwqPYvqIhYYA2F5qwhdzn-XPg7QrAEpS95Y%3D&xkcb=SoDt67M3EEWaPlwSBJ0NbzkdCdPP&fccid=cc329f517c8c97d4&vjs=3
187,Analytics engineer,Netvagas,,https://br.indeed.com/rc/clk?jk=94711dcd435541b0&bb=gbrE0H8HfSJjVaU1n0MnTtNGiIssahpdFoc7wurxm_6fFxej9hhX77J5UfVYAyWEzqQwo5_78stvxHS5J8dNy3vn3a2aoMRZV_dc8x4XAv4%3D&xkcb=SoBZ67M3EEWaPlwSBJ0MbzkdCdPP&fccid=248e71f02a698bfc&vjs=3
188,Software Engineering Intern,Octaplus Financial Analytics,"São Paulo, SP",https://br.indeed.com/rc/clk?jk=c3c460f9f9fe9323&bb=gbrE0H8HfSJjVaU1n0MnTlYCTQV1rjBWsIkrXadYKlEugW5JaocG0cqxw1hh1GzCxFRp84dyW4fqaRFRY4nh5GqmG4-uRFrr71UldWRkYNo%3D&xkcb=SoCw67M3EEWaPlwSBJ0DbzkdCdPP&fccid=ebbf970eaedd1793&vjs=3
189,Estágio Administração de Redes,RHBH GESTÃO DE PESSOAS,"Home office in Belo Horizonte, MG",https://br.indeed.com/rc/clk?jk=3ad7cb17a12afcf0&bb=gbrE0H8HfSJjVaU1n0MnTuFEI8OhN1H0b0FP3y5S9-QcehF4_Iomytz1aYm5uslCFv_kn9IYXebGj34y6j3wGsxeD8XBdQ9u6HJcJUges3s%3D&xkcb=SoAE67M3EEWaPlwSBJ0CbzkdCdPP&fccid=22555ce9202c22c2&vjs=3
190,Programador de sistema,Opção Informática,"Rondonópolis, MT",https://br.indeed.com/rc/clk?jk=5e4fd7e8dcb0a0bd&bb=gbrE0H8HfSJjVaU1n0MnTrZct6hyYeWhXkAgcfs-alh7UdEIxaf0hPkpauKZnV0X082elcx8z4XpqYRFO3bIC2Q1qlUcQQ-RLWdmDNa58nk%3D&xkcb=SoCZ67M3EEWaPlwSBJ0BbzkdCdPP&fccid=2106d30c5ed296c5&vjs=3
191,Estagiário(a) de desenvolvimento (foco em rpa) - fortaleza/ce,Netvagas,"Fortaleza, AP",https://br.indeed.com/rc/clk?jk=88526fcd2565c86f&bb=gbrE0H8HfSJjVaU1n0MnTpmXg5xkAzM077lxt82ldutW9D0Dz-3e4lmDu4aBDSFCK0KIimbY5YHjB8_me8EDINf8lSkiFr4EjvGcJaLWRZk%3D&xkcb=SoAt67M3EEWaPlwSBJ0AbzkdCdPP&fccid=248e71f02a698bfc&vjs=3
192,Engenheiro,Curriculum.com.br,"Home office in Curitiba, PR",https://br.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AmaNMv4sr92vlelJD9HsDFX9e0FVUO2yM-5PrIgeUEryFidD_uEQ4rbuAgRgn_FAOE-zL8fQdsebRADgYOS0hyxNomo-eZCcpd-5P3pJ0YuO4ArIBLmcOfyo-TeHLsNQ1D1pfNPMll6sJLizTCxO6NGlmSkTq1CVYaByjU-uIQBL7kXyLcx_JZIz2CjMHQM-0TPvhBKcoJMpNcIE9EAcr5bbjxYRYSnjAPKqA7hXcxbA2j8Qwvsdx0QMAMrLAFuPHOU_ItoaQWqG7I-hSzg3SEAKRkkX-l1PP2olZptnGDHylxUyv9XclZt-U5zt6WsbmEu2tLqqYN0idbpMsevZipG3vOuEcG5UTECR411pw1gMATKjsXlDLEcCq8k1o0FcvAW467my8ph9XvTKjMAWp50lkrjKjjAHlZzhUClpk9DA5ZXu0PyDymHWHcMd3t_sqpeJHv7dtP7-wZ2kQJXER3tD3lhaLMUoFt9BSEYC0SxOn-LuKXxLuU15xkOR3iCR6R4NpUGBGWjKulkodv9VMjhTboECPnEa1bpUCeY2geJ6kFSqG8mcU320Xl5VuiYyveU1aQprmg25_QEGTRZ10rgy3koc5akNhaBA-TkKMZ_UgkTIJjJcM80AdbDpC6lI3btALc_4C3QXKy8tQdwPCohtkve5jaqF0iUkx7WnQXW2nJ83Ua1HORYvbfLomm1BYCRzF19AYIz5qMAaKSzHIE-zhwGF8G2JQJ00Obj_Hg_E9PfqmTET82bF0sIDYedvx_nN_PLcwAKei4IubxoJn5cjFgVI3__3ieHFXhRHHwlzpqlUnqx0XnQBVT4VLv9CmAO2YcQKvgf_0COEta7CBL2DbnDYCvRp4-o7NxSnRvjBkhwyvGu_GSSmhcmUhFgbBujY4da4ZF06BIbggi4bFTbyWo6znrVF2rGg68tELnKil7Rnh57tSapT8j3uVaTosqGCmO9h6BG1X0-xzUA7SeDl6rgMh7VjZOTMPaw8nGbk-mZEoNPMhwdGPY3LVARbQ=&xkcb=SoBX6_M3EEWaPlwSBJ0HbzkdCdPP&camk=CPChkbYSGj__PYkw5istSA==&p=12&fvj=0&vjs=3
193,Processo seletivo 2024.1 - analista de ciência de dados,Netvagas,,https://br.indeed.com/rc/clk?jk=1051133f8c8b0938&bb=gbrE0H8HfSJjVaU1n0MnTlQMIInV2ZBCB8Omd8bR-buXTIf_5HFQ6RXYzRDv2uBO8uGUB2VZeLe3M45o7bNOTV_aR3R19rjI-qXz0_zkvcs%3D&xkcb=SoAX67M3EEWaPlwSBJ0GbzkdCdPP&fccid=248e71f02a698bfc&vjs=3
194,DESENVOLVEDOR PYTHON E C#,Proxys Group,,https://br.indeed.com/rc/clk?jk=2d0144004ac79cbe&bb=gbrE0H8HfSJjVaU1n0MnTrvjJgmYz1VBP9T0CtwH4fKnMAISihIbRjfwaTTkmxwVGOSjjjxFAbiD4B8uspmRlq3oLiZzNEIyMDloOHcILdM%3D&xkcb=SoCK67M3EEWaPlwSBJ0FbzkdCdPP&fccid=e2507d8d68e339d6&vjs=3
195,Pessoa Desenvolvedora Back-end Pleno,Vem #SerHype,,https://br.indeed.com/rc/clk?jk=797439e54ddb33c6&bb=XPeyusT-6x0oCvQtFv2iq7Pc4mJ8TJIU1Qi5wZwRcnipL3hjaDsLAVnEVAB0RSqai7HSLmJUryGbsIErX9qlCexfnsKrKasJHrhI_xU27bQ%3D&xkcb=SoAt67M3EEWYzaQnBJ0LbzkdCdPP&fccid=dd616958bd9ddc12&vjs=3
196,Analista de Dados,Wipro Limited,"Fortaleza, PR",https://br.indeed.com/rc/clk?jk=be614bb07ec3f92d&bb=XPeyusT-6x0oCvQtFv2iq_WA0qMhmz5GZonrW8BslxnxpQ_qYBH6zibSZgIHlQd8Tx0ow5Sg6Oi6-fI4FcyMyphz6dToTRRTo5Sykh2zU0E%3D&xkcb=SoCZ67M3EEWYzaQnBJ0KbzkdCdPP&fccid=8d25321c1defe73f&vjs=3
197,Programador Python (Salário em Dólar),Turing.com,,https://br.indeed.com/rc/clk?jk=82cc12baf4d21b75&bb=XPeyusT-6x0oCvQtFv2iq3Rfb44K2AUKiIqz0jplLS7gDP-rl43xFAUisE8jakvoQ4gyYpY9xr_hepMLPI1h3LuSRfP-sxW4BayrP2txE3E%3D&xkcb=SoAE67M3EEWYzaQnBJ0JbzkdCdPP&fccid=2d71fc355eaef8f5&cmp=turing&ti=Python&vjs=3
198,Desenvolvedor Pleno | Backend,SPEED IO - SERVICOS ESPECIALIZADOS LTDA,"Colatina, ES",https://br.indeed.com/rc/clk?jk=2d531068b6e5abef&bb=XPeyusT-6x0oCvQtFv2iq_WA0qMhmz5GPLuqW-Oo3nCL--Lt2WaWd6MDzMOANMJs-YdSboQqC8V9O1526xsDh2dOzt3N3MSHdOQngdBrvzE%3D&xkcb=SoCw67M3EEWYzaQnBJ0IbzkdCdPP&fccid=dd616958bd9ddc12&vjs=3
199,Cientista de Dados,ZAMP,,https://br.indeed.com/rc/clk?jk=668766c9eab89ded&bb=XPeyusT-6x0oCvQtFv2iqxFXwUT0lu_Zz4B4F0kr52tQESDTLYH_2oBb00mspkYvI19C__EBeeB7j7JHheL6pmkPLEQ2gHFgW_tNOjdFbbY%3D&xkcb=SoA-67M3EEWYzaQnBJ0PbzkdCdPP&fccid=6b3b1c0c5a50e77c&vjs=3
200,Senior Python Data Engineer,Lean Tech,,https://br.indeed.com/rc/clk?jk=b348a567941f88d7&bb=XPeyusT-6x0oCvQtFv2iq53EQVXDP-i6akgUrZ2YmVGwQmBaNcMsHGWwKJ2Ris3F8zG5innTmiYH1kq9SeZ92smOW0skpcuEga0KWRXCqXw%3D&xkcb=SoCK67M3EEWYzaQnBJ0ObzkdCdPP&fccid=7b99078bbd85f134&vjs=3
201,Analista SIG JR,Tetra Tech América do Sul,"Belo Horizonte, MG",https://br.indeed.com/rc/clk?jk=2331b6f408e514f8&bb=XPeyusT-6x0oCvQtFv2iqwLOF5NGT4aq5qG3UqcLI5cdd7rb1nOX76F7pX7dUbWpvAifpU6qRxAb0vdLvZUms0eKVenmFuzyZtiIeEKKszo%3D&xkcb=SoAX67M3EEWYzaQnBJ0NbzkdCdPP&fccid=7ecec847686a473f&vjs=3
202,Estagiário Python (Híbrido),XEFF SISTEMAS,"Belo Horizonte, MG",https://br.indeed.com/rc/clk?jk=8172acfbc5c61cdc&bb=XPeyusT-6x0oCvQtFv2iq8VSKylKsRiHhtYsTlTvPmUYmQGW8YM8-kGq-QWufLH_M-q0I_nPr7rN5tWGqG0VO2-ggrjR9ppilDSqsmar2lY%3D&xkcb=SoCj67M3EEWYzaQnBJ0MbzkdCdPP&fccid=eaa7324caafd6f1d&vjs=3
203,Estágio em TI - Suporte e Desenvolvimento de Sistemas,ArcelorMittal,"Contagem, MG",https://br.indeed.com/rc/clk?jk=bd06ff3d2075471c&bb=XPeyusT-6x0oCvQtFv2iq7D-y-3gjGZ2EjC_-7PWRPhvMzSCveHHzt8uaEr4tmn5kV7T_eVGWF0InTjvYHqTdkRnNsvK6Tq-aCVBDMwxGbU%3D&xkcb=SoBK67M3EEWYzaQnBJ0DbzkdCdPP&fccid=bda188b9f14e6d2e&vjs=3
204,DESENVOLVEDOR DE SOFTWARE JR - MANAUS,OEmprego,"Manaus, AM",https://br.indeed.com/rc/clk?jk=09c96d13c16be888&bb=XPeyusT-6x0oCvQtFv2iqyyKnFasNsSjwz4ggDrdDnArKfaHFBLAerQ1F_KCcp5dTzMytV_pGN7CHtwc0KlRsbq7RiMR4bCLnNdzYPqZtEQ%3D&xkcb=SoD-67M3EEWYzaQnBJ0CbzkdCdPP&fccid=919b31f0a22ef58e&vjs=3
205,Software Engineer I,Carta,"Rio de Janeiro, RJ",https://br.indeed.com/rc/clk?jk=fad98c0af92edb24&bb=XPeyusT-6x0oCvQtFv2iq9ME091c9vxU_Zh4OjEuv6KctAZp8REUbfu6ArlTzuMawFqqP2cv567sMAFkKYuODonhb7LifLxP0dU2G7nPqNA%3D&xkcb=SoBj67M3EEWYzaQnBJ0BbzkdCdPP&fccid=5e022938000d56a8&vjs=3
206,Software Engineer,Argyle,,https://br.indeed.com/rc/clk?jk=3877caa78d73f5f3&bb=XPeyusT-6x0oCvQtFv2iqwLOF5NGT4aq34ieEnf2vrYtGHw0UwttJG-J_qv7892bfztvoY9qcN6hiLSo_d4nAuZvGF7LRx-OCeQnu-56IjU%3D&xkcb=SoDX67M3EEWYzaQnBJ0AbzkdCdPP&fccid=aa03e0b104545661&vjs=3
207,Analytics Engineer,Escale,,https://br.indeed.com/rc/clk?jk=4640994a6adf21ea&bb=XPeyusT-6x0oCvQtFv2iqzTFqYj-ORVXngcl6getgpsX0oQxIvsQ2vzGLxiibFfByllKszHj-T-z6YNo7dTuO06omypyCFC8nfQ4TRT272w%3D&xkcb=SoBZ67M3EEWYzaQnBJ0HbzkdCdPP&fccid=ad4f07c33e8297c2&vjs=3
208,GRUPO LINS FERRÃO | Desenvolvedor Python SR,GRUPO LINS FERRAO,"Porto Alegre, RS",https://br.indeed.com/rc/clk?jk=b447841e0eabeb1f&bb=XPeyusT-6x0oCvQtFv2iq3Rfb44K2AUK8-FmN5ynLj_qKjaLyUSddP9zvakxY52GFL8ILVKDAY2g2dQczIdnecPkI6CtbViAyTiOc92X8G0%3D&xkcb=SoDt67M3EEWYzaQnBJ0GbzkdCdPP&fccid=797e0509d2457b1d&vjs=3
209,Pessoa Desenvolvedora Front End Sênior,TOTVS,Brasil,https://br.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Dr4YosijHKFiug_mOJf1oCcQ6vODrLYVTyPCyCgPuIQBXNX2DuU7Xjs4O4k-vvgAWWAjgoeP5yBS5aNqRqYplDMye_l3roHw9tpWaCORarU_JtnDm_xp3BqR3OqONqh-Lc32MKy9vJh-G_ZNS9b3-k09IJt6U9Ki-V8ZMjXS9vvueZuBYPtn7yBhKxZgk6EA5DQs4jpKpj7U49Wjqjczg6enXj0NqtInFiV7JpOOPR1poqaip1zk9hobLmfPPkJ7x5KoRU4nBc7CQltcP2EnFC5hDXciVNzFqJWw763bZb7nPtPVQmxVX77Z8oELwR0KjnUxFiZKineELmBGFWyRLg8cwG0RzCAUpYko6XXrzAbll5TbgNMmsuK18EvpSisqxns1zYghSVGAgMjkuO6AvC4T1l53C73XUUCFJ3ve56-X7Zo6zRr-eYNe9JRgDyUIEO527xPU14RxmNkS0ZwFXX2sL9qEf3OqIig9QamPucHD7J_PsM7zsyEGS9XUi1GFxXSP5mNdWamfnTohjnlI38V5K6o-8gcOiWeHrqkMHDj-675x4p8h1IGC15Pa6CPKsX5hlFzGH-WKxT7X78B5AtnE1GbBUN0u59yvtxYXi2zLQHw9qaRpDyu5m4JIWSRj9T5VmOPjQoPQP2Qu4ExmSqpXaAoHxXCfLuGwrfqEgEXYa-rcHDoTFxDQUzSDVF347oQ3vvVm4o7FxMcxjCdYdC&xkcb=SoCE6_M3EEWYzaQnBJ0FbzkdCdPP&camk=f416UQcMBpCCYUR2-E2VJQ==&p=14&fvj=0&vjs=3
210,Software Engineer I,Carta,"Rio de Janeiro, RJ",https://br.indeed.com/rc/clk?jk=fad98c0af92edb24&bb=J2scWBcJSV2krL6YKWR_WjM88R20WSkJJ07unGCVN6ZeSL0qpNDh2jQA58iER9yTCWvNrQ9_9fc6L6pVHgg62puw0lTuOL8h3Pg8tzeZzVI%3D&xkcb=SoDn67M3EEWWIKQSBJ0LbzkdCdPP&fccid=5e022938000d56a8&vjs=3
211,Software Engineer,Argyle,,https://br.indeed.com/rc/clk?jk=3877caa78d73f5f3&bb=J2scWBcJSV2krL6YKWR_WvDFF82ah-KONyrcH-jaki5UL515U6DRLuiYUbJMAATng97xlUUAr1ivz2Djr5HSZ6bgSSMkt1Xr64i1unbuCS8%3D&xkcb=SoBT67M3EEWWIKQSBJ0KbzkdCdPP&fccid=aa03e0b104545661&vjs=3
212,Analytics Engineer,Escale,,https://br.indeed.com/rc/clk?jk=4640994a6adf21ea&bb=J2scWBcJSV2krL6YKWR_WvoucR9SJgJHhjbHIRrjOfB9DOTLWgGPuh2OtvuPIu7Hd7mEf2zTrE4OXEFBf7Gr0Tf1L14l-IxCXKsJ28jZWdo%3D&xkcb=SoDO67M3EEWWIKQSBJ0JbzkdCdPP&fccid=ad4f07c33e8297c2&vjs=3
213,GRUPO LINS FERRÃO | Desenvolvedor Python SR,GRUPO LINS FERRAO,"Porto Alegre, RS",https://br.indeed.com/rc/clk?jk=b447841e0eabeb1f&bb=J2scWBcJSV2krL6YKWR_Wob3skW8ixsk6uNCF8-Tlw0BhOrEIb87CuRhYdZi6G9PzB6OCrlLzP_YtPHwo5AbjeuandoKNpcqkAmlMEcB0aE%3D&xkcb=SoB667M3EEWWIKQSBJ0IbzkdCdPP&fccid=797e0509d2457b1d&vjs=3
214,Desenvolvedor Python,DNA FINANCEIRO,"Sorocaba, SP",https://br.indeed.com/rc/clk?jk=a3bf4756bebf2cd9&bb=J2scWBcJSV2krL6YKWR_WnGEVnEez52hEsNdOWDqUAo6FW8QtMNH_js3nRxRQxYOqAXzHIBGDD1s0jP9rw4kPjAy4twvqK5EkO9MKrDXNqM%3D&xkcb=SoD067M3EEWWIKQSBJ0PbzkdCdPP&fccid=86e2af0ce5adc593&vjs=3
215,Machine Learning Engineer,Engineering Brasil,,https://br.indeed.com/rc/clk?jk=004696dd5e24abfe&bb=J2scWBcJSV2krL6YKWR_WjM88R20WSkJ2LDn1ZYydsZogrf7cW6KCEz70InU5ycmI1IkxXNvIl-mPml0xBEUdflT7lK5GWyY8IZKwtXhACg%3D&xkcb=SoBA67M3EEWWIKQSBJ0ObzkdCdPP&fccid=a438077347f4583c&vjs=3
216,Estágio - Telecommunication Engineering Internship Program - Brazil,Qualcomm,"São Paulo, SP",https://br.indeed.com/rc/clk?jk=42dad71cfbc2a376&bb=J2scWBcJSV2krL6YKWR_WpD6Si7FNNLqQ5kCNFgBxiU7NP2Qc-fXSr4iIqcNa3NDR9hfXgEJUiNDPP2zKeybyEo2MCE93WzOr-RTJN7L8Fg%3D&xkcb=SoDd67M3EEWWIKQSBJ0NbzkdCdPP&fccid=d40ebe11fc879426&vjs=3
217,Analista Desenvolvedor(a) Back-End III,Vidalink - Seu Plano de Bem-Estar,,https://br.indeed.com/rc/clk?jk=5d7b2ad9a0e2ba64&bb=J2scWBcJSV2krL6YKWR_WgojkAmoMqUcUAni-9rl8oTlvV9_iN43kf1YWZv-k2u_z61PesegsQCOXIFROUhYqLGENupayC25g8rEX6KEnnE%3D&xkcb=SoBp67M3EEWWIKQSBJ0MbzkdCdPP&fccid=dd616958bd9ddc12&vjs=3
218,Engenheiro de suporte a aplicações,innolevels,"Recife, PE",https://br.indeed.com/rc/clk?jk=136f382e5b926aa7&bb=J2scWBcJSV2krL6YKWR_WufC9u_uecNJm0D3xlG669MEuUkx-T3utZYTfOGd1KZIEn68X1yUSPwitC-mDbCV8btkRcbOtzSIAQRTrKC6Gn4%3D&xkcb=SoCA67M3EEWWIKQSBJ0DbzkdCdPP&fccid=b98f3184c24b89e7&cmp=Innolevels&ti=Engenheiro+De+Aplica%C3%A7%C3%A3o&vjs=3
219,Desenvolvedor Full Stack Sênior (Python-Javascript),Rehva Tech,,https://br.indeed.com/rc/clk?jk=134ba4eb6cc76111&bb=J2scWBcJSV2krL6YKWR_Wo7hrS0wD6MGTVlTG7nOfQT_UGTvOF_xD12-CUJz2pFbndvv5Si2DnjSKgG88H-X2na4P5THDuwaAo9h_9-y4m0%3D&xkcb=SoA067M3EEWWIKQSBJ0CbzkdCdPP&fccid=d8c334da5003b574&vjs=3
220,Desenvolvedor (RPA),R2 Intermediações Ltda.,"Jandaia do Sul, PR",https://br.indeed.com/rc/clk?jk=a800ed96c9b750ee&bb=J2scWBcJSV2krL6YKWR_WtK0PKQno_pb7jKxxwItbUzxQml6E0B8pbrRGvtzNHbYoXCJl1FYvrSPwruEbqcbl4MDzHpS9Wf9I-FQTafgYUE%3D&xkcb=SoCp67M3EEWWIKQSBJ0BbzkdCdPP&fccid=ff1c49021c1ee96b&cmp=R2-Intermedia%25C3%25A7%25C3%25B5es-Ltda.&ti=Programador+%26+Desenvolvedor&vjs=3
221,Desenvolvedor Python,4mti,"Belo Horizonte, MG",https://br.indeed.com/rc/clk?jk=d33e8f1fe3880775&bb=J2scWBcJSV2krL6YKWR_WlwfdYgBmE4908ON6R4mm8MMGdcKzkfVWdXic9OYfTejJaLXI4xu-Dbj5xUTa-TVA3Lk7lPR6UlJaVzyPk6y7MA%3D&xkcb=SoAd67M3EEWWIKQSBJ0AbzkdCdPP&fccid=59526fe4a85e8dce&cmp=4mti&ti=Python&vjs=3
222,ESP INFRAESTRUTURA VIDEO I,Claro,"Campinas, SP",https://br.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DK20QmcZKVx9LjbuC-u5lB3rxeJCP2k8q23I1ohXQB_Ju63qY-73nzO_cE9jC0KUZNvD-xfMr8UdIUhqHkE3HgF1-uu-lUyzkghDpavQ8dPYLNTiTo98iNldT0LZoP5jtTteDFkHHbBI2B6R85Mnod4JlA3RgwgIHi3cVYJEucVwEIOXIeyaCZkE4DR4_ac3Ft4NU71wM8GsczlAnX2kp6T5X_Wef3XSN61_K47dcLQ-PMrmbN-Law18PIeCtK383FKXGk5Iv6jet6zJ1_osuCGErSMWvBKX9ECmreg_OLQNSPi7aRGUWJ-pv1IUOrep4rXy4rdqkNHUwYTfvQ_2xWFqJLF-8DD8bP9lhc_ctikNTmtGYvrzrMRMFD9GcpgxhkIKcET4uOIa5A247LGySUHQuCCIej4H730l8EZlk8KphakNsxgJsbmwOzbwE9In_18QjgFKNCp1qjSpuVa02SdbnkrwbCj_XFanH_t1DVUhKfeM_sjC40imH-dspNuVX2rVbXjVFiMc-30ofmIlfT-1IK9DjqCIffIHUH9yBPWUONhWdAomDMabNRbM5OFLzujrV_ACj9MmScqKjb_mBvTpNeD_IdC9RIhevkNre9IxpoV7pVo3WXM3BcZhRj3WA=&xkcb=SoBn6_M3EEWWIKQSBJ0HbzkdCdPP&camk=f416UQcMBpBQmDW4qx-kXg==&p=12&fvj=0&vjs=3
223,Desenvolvedor Front End - AWS,Qintess,"Home office in São Paulo, SP",https://br.indeed.com/rc/clk?jk=29c1fb638c26dbc4&bb=J2scWBcJSV2krL6YKWR_Wmzr8fV6hwSf3GvpdlOeSD5MIq55a5i5pm9C0XW7r3zEoDeNPlD628yJMHbHLZwTlA_rORz-JVzW-utoYAHjx7Q%3D&xkcb=SoAn67M3EEWWIKQSBJ0GbzkdCdPP&fccid=909410f258b6c61b&vjs=3
224,Desenvolvedor Web Pleno(PRESENCIAL),BRD Soluções em Tecnologia,"Itajaí, SC",https://br.indeed.com/rc/clk?jk=91f19c85129dfd1e&bb=J2scWBcJSV2krL6YKWR_WqX2g8cDZ7jH1rD0jXLABiYFeRmWuRFIEkl_uuf4HdUX6hNmUohOR3SqLhLbiUGfpgNTa-CGpLAiEeJ3EhXRwNM%3D&xkcb=SoC667M3EEWWIKQSBJ0FbzkdCdPP&fccid=5aa9cc7ad04d0867&cmp=BRD-Solu%25C3%25A7%25C3%25B5es-em-Tecnologia&ti=Webmaster&vjs=3
